task_instance_id,task_type,display_name,display_name_with_criticality,criticality,product_line,original_task_id,team,scheduled_start,scheduled_end,duration_minutes,mechanics_required,slack_hours,slack_days,priority_score,shift,global_priority
Product B_31,Production,Product B Task 31,🔴 Product B Task 31 [CRITICAL],CRITICAL,Product B,31,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 06:30:00,30,3,0.0,0.0,48564.0,1st,238
Product B_41,Production,Product B Task 41,🔴 Product B Task 41 [CRITICAL],CRITICAL,Product B,41,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 06:20:00,20,1,0.0,0.0,48616.0,1st,239
Product A_36,Production,Product A Task 36,🔴 Product A Task 36 [CRITICAL],CRITICAL,Product A,36,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 07:30:00,90,4,0.0,0.0,48722.0,1st,240
Product D_32,Production,Product D Task 32,🟡 Product D Task 32 [BUFFER],BUFFER,Product D,32,Mechanic Team 4,2025-08-29 06:00:00,2025-08-29 08:00:00,120,2,94.0,3.9166666666666665,47406.0,1st,241
Product C_26,Production,Product C Task 26,🟡 Product C Task 26 [BUFFER],BUFFER,Product C,26,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 07:00:00,60,4,95.0,3.9583333333333335,48223.0,1st,242
Product B_46,Production,Product B Task 46,🟢 Product B Task 46 [FLEXIBLE],FLEXIBLE,Product B,46,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 07:00:00,60,1,127.5,5.3125,49083.0,1st,243
Product C_37,Production,Product C Task 37,🟢 Product C Task 37 [FLEXIBLE],FLEXIBLE,Product C,37,Mechanic Team 4,2025-08-29 06:00:00,2025-08-29 06:30:00,30,3,152.0,6.333333333333333,49429.0,1st,244
Product C_47,Production,Product C Task 47,🟢 Product C Task 47 [FLEXIBLE],FLEXIBLE,Product C,47,Mechanic Team 4,2025-08-29 06:45:00,2025-08-29 07:25:00,40,1,142.58333333333334,5.940972222222222,49152.0,1st,245
Product A_QI_136,Quality Inspection,Product A QI for Task 36,🟡 Product A QI for Task 36 [BUFFER],BUFFER,Product A,136,Quality Team 1,2025-08-29 07:30:00,2025-08-29 08:15:00,45,2,102.25,4.260416666666667,48721.0,1st,246
Product B_QI_132,Quality Inspection,Product B QI for Task 32,🔴 Product B QI for Task 32 [CRITICAL],CRITICAL,Product B,132,Quality Team 4,2025-08-29 08:00:00,2025-08-29 08:45:00,45,2,0.0,0.0,47345.0,1st,247
Product B_47,Production,Product B Task 47,🔴 Product B Task 47 [CRITICAL],CRITICAL,Product B,47,Mechanic Team 4,2025-08-29 08:45:00,2025-08-29 09:25:00,40,1,0.08333333333333333,0.003472222222222222,49112.0,1st,248
Product D_15,Production,Product D Task 15,🔴 Product D Task 15 [CRITICAL],CRITICAL,Product D,15,Mechanic Team 4,2025-08-29 09:00:00,2025-08-29 09:40:00,40,1,0.08333333333333333,0.003472222222222222,46997.0,1st,249
Product B_QI_147,Quality Inspection,Product B QI for Task 47,🟢 Product B QI for Task 47 [FLEXIBLE],FLEXIBLE,Product B,147,Quality Team 4,2025-08-29 09:30:00,2025-08-29 10:15:00,45,1,124.25,5.177083333333333,49111.0,1st,250
Product D_QI_115,Quality Inspection,Product D QI for Task 15,🔴 Product D QI for Task 15 [CRITICAL],CRITICAL,Product D,115,Quality Team 4,2025-08-29 09:45:00,2025-08-29 10:30:00,45,1,0.0,0.0,46996.0,1st,251
Product D_31,Production,Product D Task 31,🟢 Product D Task 31 [FLEXIBLE],FLEXIBLE,Product D,31,Mechanic Team 1,2025-08-29 10:00:00,2025-08-29 10:30:00,30,3,571.5,23.8125,48624.0,1st,252
Product B_48,Production,Product B Task 48,🔴 Product B Task 48 [CRITICAL],CRITICAL,Product B,48,Mechanic Team 2,2025-08-29 14:30:00,2025-08-29 16:30:00,120,1,0.0,0.0,48171.0,2nd,253
Product A_19,Production,Product A Task 19,🔴 Product A Task 19 [CRITICAL],CRITICAL,Product A,19,Mechanic Team 5,2025-08-29 14:30:00,2025-08-29 14:50:00,20,2,0.0,0.0,48411.0,2nd,254
Product C_48,Production,Product C Task 48,🟡 Product C Task 48 [BUFFER],BUFFER,Product C,48,Mechanic Team 2,2025-08-29 14:30:00,2025-08-29 16:30:00,120,1,94.0,3.9166666666666665,48211.0,2nd,255
Product A_QI_148,Quality Inspection,Product A QI for Task 48,🟢 Product A QI for Task 48 [FLEXIBLE],FLEXIBLE,Product A,148,Quality Team 2,2025-08-29 14:30:00,2025-08-29 15:15:00,45,2,121.0,5.041666666666667,48190.0,2nd,256
Product A_39,Production,Product A Task 39,🟢 Product A Task 39 [FLEXIBLE],FLEXIBLE,Product A,39,Mechanic Team 5,2025-08-29 14:30:00,2025-08-29 15:10:00,40,1,134.83333333333334,5.618055555555556,48682.0,2nd,257
Product B_QI_148,Quality Inspection,Product B QI for Task 48,🟡 Product B QI for Task 48 [BUFFER],BUFFER,Product B,148,Quality Team 2,2025-08-29 16:30:00,2025-08-29 17:15:00,45,2,119.0,4.958333333333333,48170.0,2nd,258
Product B_45,Production,Product B Task 45,🟡 Product B Task 45 [BUFFER],BUFFER,Product B,45,Mechanic Team 3,2025-08-29 23:00:00,2025-08-29 23:50:00,50,1,78.16666666666667,3.2569444444444446,48710.0,3rd,259
Product B_40,Production,Product B Task 40,🟡 Product B Task 40 [BUFFER],BUFFER,Product B,40,Mechanic Team 3,2025-08-29 23:00:00,2025-08-30 01:00:00,120,1,94.0,3.9166666666666665,47721.0,3rd,260
Product A_30,Production,Product A Task 30,🟡 Product A Task 30 [BUFFER],BUFFER,Product A,30,Mechanic Team 3,2025-08-29 23:00:00,2025-08-30 00:00:00,60,4,95.0,3.9583333333333335,47378.0,3rd,261
Product D_QI_118,Quality Inspection,Product D QI for Task 18,🟢 Product D QI for Task 18 [FLEXIBLE],FLEXIBLE,Product D,118,Quality Team 3,2025-08-29 23:00:00,2025-08-29 23:45:00,45,2,486.25,20.260416666666668,47930.0,3rd,262
LP_301,Late Part,Product E Late Part LP_301,🔴 Product E Late Part LP_301 [CRITICAL],CRITICAL,Product E,LP_301,Mechanic Team 1,2025-09-02 06:00:00,2025-09-02 08:00:00,120,2,0.0,0.0,-3070.0,1st,263
Product A_QI_120,Quality Inspection,Product A QI for Task 20,🔴 Product A QI for Task 20 [CRITICAL],CRITICAL,Product A,120,Quality Team 1,2025-09-02 06:00:00,2025-09-02 06:45:00,45,2,0.0,0.0,47071.0,1st,264
Product A_41,Production,Product A Task 41,🔴 Product A Task 41 [CRITICAL],CRITICAL,Product A,41,Mechanic Team 1,2025-09-02 06:00:00,2025-09-02 06:20:00,20,1,0.0,0.0,48636.0,1st,265
Product C_36,Production,Product C Task 36,🔴 Product C Task 36 [CRITICAL],CRITICAL,Product C,36,Mechanic Team 1,2025-09-02 06:00:00,2025-09-02 07:30:00,90,4,0.0,0.0,48742.0,1st,266
Product A_46,Production,Product A Task 46,🔴 Product A Task 46 [CRITICAL],CRITICAL,Product A,46,Mechanic Team 1,2025-09-02 06:00:00,2025-09-02 07:00:00,60,1,7.5,0.3125,49103.0,1st,267
Product B_61,Production,Product B Task 61,🔴 Product B Task 61 [CRITICAL],CRITICAL,Product B,61,Mechanic Team 1,2025-09-02 06:00:00,2025-09-02 06:40:00,40,3,7.833333333333333,0.3263888888888889,49712.0,1st,268
Product B_54,Production,Product B Task 54,🟡 Product B Task 54 [BUFFER],BUFFER,Product B,54,Mechanic Team 4,2025-09-02 06:00:00,2025-09-02 07:00:00,60,3,56.25,2.34375,49083.0,1st,269
Product D_QI_132,Quality Inspection,Product D QI for Task 32,🟢 Product D QI for Task 32 [FLEXIBLE],FLEXIBLE,Product D,132,Quality Team 4,2025-09-02 06:00:00,2025-09-02 06:45:00,45,2,481.0,20.041666666666668,47405.0,1st,270
Product C_QI_136,Quality Inspection,Product C QI for Task 36,🔴 Product C QI for Task 36 [CRITICAL],CRITICAL,Product C,136,Quality Team 1,2025-09-02 07:30:00,2025-09-02 08:15:00,45,2,6.25,0.2604166666666667,48741.0,1st,271
Product E_2,Production,Product E Task 2,🔴 Product E Task 2 [CRITICAL],CRITICAL,Product E,2,Mechanic Team 1,2025-09-02 08:00:00,2025-09-02 09:00:00,60,2,0.0,0.0,44833.0,1st,272
Product E_4,Production,Product E Task 4,🔴 Product E Task 4 [CRITICAL],CRITICAL,Product E,4,Mechanic Team 1,2025-09-02 09:00:00,2025-09-02 11:00:00,120,3,0.0,0.0,45121.0,1st,273
Product E_QI_104,Quality Inspection,Product E QI for Task 4,🔴 Product E QI for Task 4 [CRITICAL],CRITICAL,Product E,104,Quality Team 1,2025-09-02 11:00:00,2025-09-02 11:45:00,45,2,0.0,0.0,45120.0,1st,274
Product E_CC_602,Customer,Product E Task CC_602,🔴 Product E Task CC_602 [CRITICAL],CRITICAL,Product E,CC_602,Customer Team 1,2025-09-02 11:45:00,2025-09-02 12:30:00,45,1,10.5,0.4375,45961.0,1st,275
Product C_19,Production,Product C Task 19,🔴 Product C Task 19 [CRITICAL],CRITICAL,Product C,19,Mechanic Team 5,2025-09-02 14:30:00,2025-09-02 14:50:00,20,2,0.0,0.0,48431.0,2nd,276
Product A_56,Production,Product A Task 56,🔴 Product A Task 56 [CRITICAL],CRITICAL,Product A,56,Mechanic Team 2,2025-09-02 14:30:00,2025-09-02 16:30:00,120,2,0.0,0.0,49391.0,2nd,277
Product C_QI_148,Quality Inspection,Product C QI for Task 48,🔴 Product C QI for Task 48 [CRITICAL],CRITICAL,Product C,148,Quality Team 2,2025-09-02 14:30:00,2025-09-02 15:15:00,45,2,1.5,0.0625,48210.0,2nd,278
Product C_56,Production,Product C Task 56,🔴 Product C Task 56 [CRITICAL],CRITICAL,Product C,56,Mechanic Team 2,2025-09-02 14:30:00,2025-09-02 16:30:00,120,2,22.0,0.9166666666666666,49411.0,2nd,279
Product B_66,Production,Product B Task 66,🔴 Product B Task 66 [CRITICAL],CRITICAL,Product B,66,Mechanic Team 2,2025-09-02 14:30:00,2025-09-02 15:30:00,60,1,38.5,1.6041666666666667,49908.0,2nd,280
Product B_53,Production,Product B Task 53,🔴 Product B Task 53 [CRITICAL],CRITICAL,Product B,53,Mechanic Team 2,2025-09-02 14:30:00,2025-09-02 15:10:00,40,2,39.333333333333336,1.638888888888889,48962.0,2nd,281
Product C_39,Production,Product C Task 39,🟡 Product C Task 39 [BUFFER],BUFFER,Product C,39,Mechanic Team 5,2025-09-02 14:30:00,2025-09-02 15:10:00,40,1,71.33333333333333,2.972222222222222,48702.0,2nd,282
Product C_38,Production,Product C Task 38,🔴 Product C Task 38 [CRITICAL],CRITICAL,Product C,38,Mechanic Team 2,2025-09-02 15:00:00,2025-09-02 16:00:00,60,2,0.0,0.0,48523.0,2nd,283
Product C_QI_138,Quality Inspection,Product C QI for Task 38,🔴 Product C QI for Task 38 [CRITICAL],CRITICAL,Product C,138,Quality Team 2,2025-09-02 16:00:00,2025-09-02 16:45:00,45,1,0.0,0.0,48522.0,2nd,284
Product A_QI_156,Quality Inspection,Product A QI for Task 56,🟡 Product A QI for Task 56 [BUFFER],BUFFER,Product A,156,Quality Team 2,2025-09-02 16:30:00,2025-09-02 17:15:00,45,2,60.75,2.53125,49390.0,2nd,285
Product C_59,Production,Product C Task 59,🟢 Product C Task 59 [FLEXIBLE],FLEXIBLE,Product C,59,Mechanic Team 2,2025-09-02 16:45:00,2025-09-02 17:15:00,30,1,372.75,15.53125,49579.0,2nd,286
Product E_6,Production,Product E Task 6,🔴 Product E Task 6 [CRITICAL],CRITICAL,Product E,6,Mechanic Team 3,2025-09-02 23:00:00,2025-09-03 00:30:00,90,2,0.0,0.0,45202.0,3rd,287
Product C_30,Production,Product C Task 30,🔴 Product C Task 30 [CRITICAL],CRITICAL,Product C,30,Mechanic Team 3,2025-09-02 23:00:00,2025-09-03 00:00:00,60,4,0.0,0.0,47398.0,3rd,288
Product A_40,Production,Product A Task 40,🔴 Product A Task 40 [CRITICAL],CRITICAL,Product A,40,Mechanic Team 3,2025-09-02 23:00:00,2025-09-03 01:00:00,120,1,0.0,0.0,47741.0,3rd,289
Product A_45,Production,Product A Task 45,🔴 Product A Task 45 [CRITICAL],CRITICAL,Product A,45,Mechanic Team 3,2025-09-02 23:00:00,2025-09-02 23:50:00,50,1,6.166666666666667,0.2569444444444445,48730.0,3rd,290
Product A_QI_130,Quality Inspection,Product A QI for Task 30,🔴 Product A QI for Task 30 [CRITICAL],CRITICAL,Product A,130,Quality Team 3,2025-09-02 23:00:00,2025-09-02 23:45:00,45,1,14.75,0.6145833333333334,47377.0,3rd,291
Product E_9,Production,Product E Task 9,🔴 Product E Task 9 [CRITICAL],CRITICAL,Product E,9,Mechanic Team 3,2025-09-02 23:00:00,2025-09-02 23:50:00,50,1,24.666666666666668,1.027777777777778,47735.0,3rd,292
Product B_QI_140,Quality Inspection,Product B QI for Task 40,🔴 Product B QI for Task 40 [CRITICAL],CRITICAL,Product B,140,Quality Team 3,2025-09-02 23:00:00,2025-09-02 23:45:00,45,2,30.25,1.2604166666666667,47720.0,3rd,293
Product C_60,Production,Product C Task 60,🟡 Product C Task 60 [BUFFER],BUFFER,Product C,60,Mechanic Team 3,2025-09-02 23:00:00,2025-09-03 00:30:00,90,2,70.5,2.9375,49042.0,3rd,294
Product C_QI_130,Quality Inspection,Product C QI for Task 30,🔴 Product C QI for Task 30 [CRITICAL],CRITICAL,Product C,130,Quality Team 3,2025-09-03 00:00:00,2025-09-03 00:45:00,45,1,13.75,0.5729166666666666,47397.0,3rd,295
Product E_QI_106,Quality Inspection,Product E QI for Task 6,🔴 Product E QI for Task 6 [CRITICAL],CRITICAL,Product E,106,Quality Team 3,2025-09-03 00:30:00,2025-09-03 01:15:00,45,1,0.0,0.0,45201.0,3rd,296
Product A_QI_140,Quality Inspection,Product A QI for Task 40,🟡 Product A QI for Task 40 [BUFFER],BUFFER,Product A,140,Quality Team 3,2025-09-03 01:00:00,2025-09-03 01:45:00,45,2,52.25,2.1770833333333335,47740.0,3rd,297
Product E_CC_603,Customer,Product E Task CC_603,🔴 Product E Task CC_603 [CRITICAL],CRITICAL,Product E,CC_603,Customer Team 3,2025-09-03 01:15:00,2025-09-03 02:00:00,45,1,0.0,0.0,45886.0,3rd,298
Product E_12,Production,Product E Task 12,🔴 Product E Task 12 [CRITICAL],CRITICAL,Product E,12,Mechanic Team 3,2025-09-03 02:00:00,2025-09-03 03:00:00,60,4,0.0,0.0,46108.0,3rd,299
Product E_QI_112,Quality Inspection,Product E QI for Task 12,🔴 Product E QI for Task 12 [CRITICAL],CRITICAL,Product E,112,Quality Team 3,2025-09-03 03:00:00,2025-09-03 03:45:00,45,1,0.0,0.0,46107.0,3rd,300
Product E_24,Production,Product E Task 24,🔴 Product E Task 24 [CRITICAL],CRITICAL,Product E,24,Mechanic Team 3,2025-09-03 03:45:00,2025-09-03 05:45:00,120,3,41.25,1.71875,46621.0,3rd,301
Product B_QI_127,Quality Inspection,Product B QI for Task 27,🔴 Product B QI for Task 27 [CRITICAL],CRITICAL,Product B,127,Quality Team 4,2025-09-03 06:00:00,2025-09-03 06:45:00,45,1,0.0,0.0,48165.0,1st,302
Product A_QI_127,Quality Inspection,Product A QI for Task 27,🔴 Product A QI for Task 27 [CRITICAL],CRITICAL,Product A,127,Quality Team 4,2025-09-03 06:00:00,2025-09-03 06:45:00,45,1,0.0,0.0,48185.0,1st,303
Product B_68,Production,Product B Task 68,🔴 Product B Task 68 [CRITICAL],CRITICAL,Product B,68,Mechanic Team 1,2025-09-03 06:00:00,2025-09-03 07:30:00,90,1,0.0,0.0,49377.0,1st,304
Product B_QI_136,Quality Inspection,Product B QI for Task 36,🔴 Product B QI for Task 36 [CRITICAL],CRITICAL,Product B,136,Quality Team 1,2025-09-03 06:00:00,2025-09-03 06:45:00,45,2,7.75,0.3229166666666667,48701.0,1st,305
Product A_54,Production,Product A Task 54,🟡 Product A Task 54 [BUFFER],BUFFER,Product A,54,Mechanic Team 4,2025-09-03 06:00:00,2025-09-03 07:00:00,60,3,56.25,2.34375,49103.0,1st,306
Product E_13,Production,Product E Task 13,🟢 Product E Task 13 [FLEXIBLE],FLEXIBLE,Product E,13,Mechanic Team 4,2025-09-03 06:00:00,2025-09-03 06:30:00,30,1,145.75,6.072916666666667,48114.0,1st,307
Product B_37,Production,Product B Task 37,🔴 Product B Task 37 [CRITICAL],CRITICAL,Product B,37,Mechanic Team 4,2025-09-03 06:45:00,2025-09-03 07:15:00,30,3,7.25,0.3020833333333333,49389.0,1st,308
Product A_37,Production,Product A Task 37,🔴 Product A Task 37 [CRITICAL],CRITICAL,Product A,37,Mechanic Team 4,2025-09-03 06:45:00,2025-09-03 07:15:00,30,3,7.25,0.3020833333333333,49409.0,1st,309
Product B_QI_168,Quality Inspection,Product B QI for Task 68,🔴 Product B QI for Task 68 [CRITICAL],CRITICAL,Product B,168,Quality Team 1,2025-09-03 07:30:00,2025-09-03 08:15:00,45,2,14.75,0.6145833333333334,49376.0,1st,310
Product A_43,Production,Product A Task 43,🔴 Product A Task 43 [CRITICAL],CRITICAL,Product A,43,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:00:00,30,1,0.0,0.0,47909.0,2nd,311
Product A_44,Production,Product A Task 44,🔴 Product A Task 44 [CRITICAL],CRITICAL,Product A,44,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 16:00:00,90,1,0.0,0.0,48047.0,2nd,312
Product B_38,Production,Product B Task 38,🔴 Product B Task 38 [CRITICAL],CRITICAL,Product B,38,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:30:00,60,2,0.0,0.0,48483.0,2nd,313
Product A_38,Production,Product A Task 38,🔴 Product A Task 38 [CRITICAL],CRITICAL,Product A,38,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:30:00,60,2,0.0,0.0,48503.0,2nd,314
Product B_56,Production,Product B Task 56,🔴 Product B Task 56 [CRITICAL],CRITICAL,Product B,56,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 16:30:00,120,2,0.0,0.0,49371.0,2nd,315
Product B_58,Production,Product B Task 58,🔴 Product B Task 58 [CRITICAL],CRITICAL,Product B,58,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 15:30:00,60,2,0.0,0.0,49533.0,2nd,316
Product C_44,Production,Product C Task 44,🔴 Product C Task 44 [CRITICAL],CRITICAL,Product C,44,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 16:00:00,90,1,22.5,0.9375,48067.0,2nd,317
Product A_58,Production,Product A Task 58,🔴 Product A Task 58 [CRITICAL],CRITICAL,Product A,58,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 15:30:00,60,2,23.0,0.9583333333333334,49553.0,2nd,318
Product B_65,Production,Product B Task 65,🔴 Product B Task 65 [CRITICAL],CRITICAL,Product B,65,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 14:50:00,20,1,24.666666666666668,1.027777777777778,49966.0,2nd,319
Product A_53,Production,Product A Task 53,🔴 Product A Task 53 [CRITICAL],CRITICAL,Product A,53,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:10:00,40,2,39.333333333333336,1.638888888888889,48982.0,2nd,320
Product C_43,Production,Product C Task 43,🔴 Product C Task 43 [CRITICAL],CRITICAL,Product C,43,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:00:00,30,1,47.5,1.9791666666666667,47929.0,2nd,321
Product C_QI_156,Quality Inspection,Product C QI for Task 56,🟢 Product C QI for Task 56 [FLEXIBLE],FLEXIBLE,Product C,156,Quality Team 2,2025-09-03 14:30:00,2025-09-03 15:15:00,45,2,134.75,5.614583333333333,49410.0,2nd,322
Product D_19,Production,Product D Task 19,🟢 Product D Task 19 [FLEXIBLE],FLEXIBLE,Product D,19,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 14:50:00,20,2,455.6666666666667,18.98611111111111,48451.0,2nd,323
Product A_49,Production,Product A Task 49,🔴 Product A Task 49 [CRITICAL],CRITICAL,Product A,49,Mechanic Team 5,2025-09-03 15:00:00,2025-09-03 15:20:00,20,2,14.666666666666666,0.611111111111111,48786.0,2nd,324
Product B_QI_138,Quality Inspection,Product B QI for Task 38,🔴 Product B QI for Task 38 [CRITICAL],CRITICAL,Product B,138,Quality Team 2,2025-09-03 15:30:00,2025-09-03 16:15:00,45,1,0.0,0.0,48482.0,2nd,325
Product A_QI_138,Quality Inspection,Product A QI for Task 38,🔴 Product A QI for Task 38 [CRITICAL],CRITICAL,Product A,138,Quality Team 2,2025-09-03 15:30:00,2025-09-03 16:15:00,45,1,0.0,0.0,48502.0,2nd,326
Product B_QI_158,Quality Inspection,Product B QI for Task 58,🔴 Product B QI for Task 58 [CRITICAL],CRITICAL,Product B,158,Quality Team 5,2025-09-03 15:30:00,2025-09-03 16:15:00,45,1,6.75,0.28125,49532.0,2nd,327
Product A_QI_144,Quality Inspection,Product A QI for Task 44,🔴 Product A QI for Task 44 [CRITICAL],CRITICAL,Product A,144,Quality Team 5,2025-09-03 16:00:00,2025-09-03 16:45:00,45,2,0.0,0.0,48046.0,2nd,328
Product B_59,Production,Product B Task 59,🔴 Product B Task 59 [CRITICAL],CRITICAL,Product B,59,Mechanic Team 2,2025-09-03 16:15:00,2025-09-03 16:45:00,30,1,13.75,0.5729166666666666,49539.0,2nd,329
Product A_59,Production,Product A Task 59,🔴 Product A Task 59 [CRITICAL],CRITICAL,Product A,59,Mechanic Team 2,2025-09-03 16:15:00,2025-09-03 16:45:00,30,1,37.75,1.5729166666666667,49559.0,2nd,330
Product B_QI_156,Quality Inspection,Product B QI for Task 56,🔴 Product B QI for Task 56 [CRITICAL],CRITICAL,Product B,156,Quality Team 2,2025-09-03 16:30:00,2025-09-03 17:15:00,45,2,12.75,0.53125,49370.0,2nd,331
Product A_51,Production,Product A Task 51,🔴 Product A Task 51 [CRITICAL],CRITICAL,Product A,51,Mechanic Team 2,2025-09-03 16:45:00,2025-09-03 17:15:00,30,2,21.25,0.8854166666666666,49784.0,2nd,332
LP_302,Late Part,Product E Late Part LP_302,🔴 Product E Late Part LP_302 [CRITICAL],CRITICAL,Product E,LP_302,Mechanic Team 3,2025-09-03 23:00:00,2025-09-04 00:30:00,90,1,0.0,0.0,-3040.0,3rd,333
Product B_50,Production,Product B Task 50,🔴 Product B Task 50 [CRITICAL],CRITICAL,Product B,50,Mechanic Team 3,2025-09-03 23:00:00,2025-09-04 00:00:00,60,3,0.0,0.0,48033.0,3rd,334
Product B_60,Production,Product B Task 60,🔴 Product B Task 60 [CRITICAL],CRITICAL,Product B,60,Mechanic Team 3,2025-09-03 23:00:00,2025-09-04 00:30:00,90,2,0.0,0.0,49002.0,3rd,335
Product B_79,Production,Product B Task 79,🔴 Product B Task 79 [CRITICAL],CRITICAL,Product B,79,Mechanic Team 3,2025-09-03 23:00:00,2025-09-03 23:40:00,40,4,30.333333333333332,1.2638888888888888,51137.0,3rd,336
Product C_QI_140,Quality Inspection,Product C QI for Task 40,🟢 Product C QI for Task 40 [FLEXIBLE],FLEXIBLE,Product C,140,Quality Team 3,2025-09-03 23:00:00,2025-09-03 23:45:00,45,2,126.25,5.260416666666667,47760.0,3rd,337
Product B_QI_150,Quality Inspection,Product B QI for Task 50,🔴 Product B QI for Task 50 [CRITICAL],CRITICAL,Product B,150,Quality Team 3,2025-09-04 00:00:00,2025-09-04 00:45:00,45,1,5.25,0.21875,48032.0,3rd,338
Product E_18,Production,Product E Task 18,🔴 Product E Task 18 [CRITICAL],CRITICAL,Product E,18,Mechanic Team 3,2025-09-04 00:30:00,2025-09-04 02:30:00,120,1,0.0,0.0,47971.0,3rd,339
Product B_QI_160,Quality Inspection,Product B QI for Task 60,🔴 Product B QI for Task 60 [CRITICAL],CRITICAL,Product B,160,Quality Team 3,2025-09-04 00:30:00,2025-09-04 01:15:00,45,2,28.75,1.1979166666666667,49001.0,3rd,340
Product E_QI_118,Quality Inspection,Product E QI for Task 18,🟢 Product E QI for Task 18 [FLEXIBLE],FLEXIBLE,Product E,118,Quality Team 3,2025-09-04 02:30:00,2025-09-04 03:15:00,45,2,126.25,5.260416666666667,47970.0,3rd,341
Product A_52,Production,Product A Task 52,🔴 Product A Task 52 [CRITICAL],CRITICAL,Product A,52,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 07:30:00,90,1,0.0,0.0,48722.0,1st,342
Product B_63,Production,Product B Task 63,🔴 Product B Task 63 [CRITICAL],CRITICAL,Product B,63,Mechanic Team 4,2025-09-04 06:00:00,2025-09-04 06:30:00,30,1,0.0,0.0,49014.0,1st,343
Product B_76,Production,Product B Task 76,🔴 Product B Task 76 [CRITICAL],CRITICAL,Product B,76,Mechanic Team 4,2025-09-04 06:00:00,2025-09-04 07:30:00,90,3,0.0,0.0,50202.0,1st,344
Product B_75,Production,Product B Task 75,🔴 Product B Task 75 [CRITICAL],CRITICAL,Product B,75,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 06:30:00,30,2,0.0,0.0,50364.0,1st,345
Product C_QI_147,Quality Inspection,Product C QI for Task 47,🔴 Product C QI for Task 47 [CRITICAL],CRITICAL,Product C,147,Quality Team 4,2025-09-04 06:00:00,2025-09-04 06:45:00,45,1,7.75,0.3229166666666667,49151.0,1st,346
Product A_61,Production,Product A Task 61,🔴 Product A Task 61 [CRITICAL],CRITICAL,Product A,61,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 06:40:00,40,3,7.833333333333333,0.3263888888888889,49732.0,1st,347
Product B_69,Production,Product B Task 69,🔴 Product B Task 69 [CRITICAL],CRITICAL,Product B,69,Mechanic Team 4,2025-09-04 06:30:00,2025-09-04 07:00:00,30,1,0.0,0.0,49539.0,1st,348
Product B_82,Production,Product B Task 82,🔴 Product B Task 82 [CRITICAL],CRITICAL,Product B,82,Mechanic Team 1,2025-09-04 06:30:00,2025-09-04 07:30:00,60,1,22.5,0.9375,49683.0,1st,349
Product B_QI_175,Quality Inspection,Product B QI for Task 75,🟢 Product B QI for Task 75 [FLEXIBLE],FLEXIBLE,Product B,175,Quality Team 1,2025-09-04 06:30:00,2025-09-04 07:15:00,45,1,143.5,5.979166666666667,50363.0,1st,350
Product B_81,Production,Product B Task 81,🔴 Product B Task 81 [CRITICAL],CRITICAL,Product B,81,Mechanic Team 1,2025-09-04 07:00:00,2025-09-04 07:20:00,20,2,9.916666666666666,0.4131944444444444,50441.0,1st,351
Product A_QI_152,Quality Inspection,Product A QI for Task 52,🔴 Product A QI for Task 52 [CRITICAL],CRITICAL,Product A,152,Quality Team 1,2025-09-04 07:30:00,2025-09-04 08:15:00,45,2,14.75,0.6145833333333334,48721.0,1st,352
Product B_QI_176,Quality Inspection,Product B QI for Task 76,🔴 Product B QI for Task 76 [CRITICAL],CRITICAL,Product B,176,Quality Team 4,2025-09-04 07:30:00,2025-09-04 08:15:00,45,2,21.75,0.90625,50201.0,1st,353
Product C_QI_144,Quality Inspection,Product C QI for Task 44,🔴 Product C QI for Task 44 [CRITICAL],CRITICAL,Product C,144,Quality Team 5,2025-09-04 14:30:00,2025-09-04 15:15:00,45,2,0.0,0.0,48066.0,2nd,354
Product B_64,Production,Product B Task 64,🔴 Product B Task 64 [CRITICAL],CRITICAL,Product B,64,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 16:30:00,120,1,0.0,0.0,48546.0,2nd,355
Product A_62,Production,Product A Task 62,🔴 Product A Task 62 [CRITICAL],CRITICAL,Product A,62,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:30:00,60,2,0.0,0.0,48878.0,2nd,356
