task_instance_id,task_type,display_name,display_name_with_criticality,criticality,product_line,original_task_id,team,scheduled_start,scheduled_end,duration_minutes,mechanics_required,slack_hours,slack_days,priority_score,shift,global_priority
Product A_QI_147,Quality Inspection,Product A QI for Task 47,🔴 Product A QI for Task 47 [CRITICAL],CRITICAL,Product A,147,Quality Team 4,2025-08-28 09:30:00,2025-08-28 10:15:00,45,1,4.25,0.17708333333333334,49131.0,1st,238
Product C_QI_147,Quality Inspection,Product C QI for Task 47,🔴 Product C QI for Task 47 [CRITICAL],CRITICAL,Product C,147,Quality Team 4,2025-08-28 09:30:00,2025-08-28 10:15:00,45,1,4.25,0.17708333333333334,49151.0,1st,239
Product C_25,Production,Product C Task 25,🔴 Product C Task 25 [CRITICAL],CRITICAL,Product C,25,Mechanic Team 2,2025-08-28 14:30:00,2025-08-28 15:20:00,50,2,0.0,0.0,47725.0,2nd,240
Product A_48,Production,Product A Task 48,🔴 Product A Task 48 [CRITICAL],CRITICAL,Product A,48,Mechanic Team 2,2025-08-28 14:30:00,2025-08-28 16:30:00,120,1,0.0,0.0,48191.0,2nd,241
Product C_48,Production,Product C Task 48,🔴 Product C Task 48 [CRITICAL],CRITICAL,Product C,48,Mechanic Team 2,2025-08-28 14:30:00,2025-08-28 16:30:00,120,1,0.0,0.0,48211.0,2nd,242
Product A_38,Production,Product A Task 38,🔴 Product A Task 38 [CRITICAL],CRITICAL,Product A,38,Mechanic Team 2,2025-08-28 14:30:00,2025-08-28 15:30:00,60,2,0.0,0.0,48503.0,2nd,243
Product C_38,Production,Product C Task 38,🔴 Product C Task 38 [CRITICAL],CRITICAL,Product C,38,Mechanic Team 2,2025-08-28 14:30:00,2025-08-28 15:30:00,60,2,0.0,0.0,48523.0,2nd,244
Product A_58,Production,Product A Task 58,🔴 Product A Task 58 [CRITICAL],CRITICAL,Product A,58,Mechanic Team 5,2025-08-28 14:30:00,2025-08-28 15:30:00,60,2,0.0,0.0,49553.0,2nd,245
Product C_58,Production,Product C Task 58,🔴 Product C Task 58 [CRITICAL],CRITICAL,Product C,58,Mechanic Team 5,2025-08-28 14:30:00,2025-08-28 15:30:00,60,2,0.0,0.0,49573.0,2nd,246
Product A_56,Production,Product A Task 56,🔴 Product A Task 56 [CRITICAL],CRITICAL,Product A,56,Mechanic Team 2,2025-08-28 14:30:00,2025-08-28 16:30:00,120,2,22.0,0.9166666666666666,49391.0,2nd,247
Product A_39,Production,Product A Task 39,🟢 Product A Task 39 [FLEXIBLE],FLEXIBLE,Product A,39,Mechanic Team 5,2025-08-28 14:30:00,2025-08-28 15:10:00,40,1,143.83333333333334,5.993055555555556,48682.0,2nd,248
Product C_39,Production,Product C Task 39,🟢 Product C Task 39 [FLEXIBLE],FLEXIBLE,Product C,39,Mechanic Team 5,2025-08-28 14:30:00,2025-08-28 15:10:00,40,1,167.83333333333334,6.993055555555556,48702.0,2nd,249
Product C_34,Production,Product C Task 34,🟢 Product C Task 34 [FLEXIBLE],FLEXIBLE,Product C,34,Mechanic Team 5,2025-08-28 14:30:00,2025-08-28 15:30:00,60,2,169.25,7.052083333333333,48448.0,2nd,250
Product A_QI_138,Quality Inspection,Product A QI for Task 38,🔴 Product A QI for Task 38 [CRITICAL],CRITICAL,Product A,138,Quality Team 2,2025-08-28 15:30:00,2025-08-28 16:15:00,45,1,1.0,0.041666666666666664,48502.0,2nd,251
Product C_QI_138,Quality Inspection,Product C QI for Task 38,🔴 Product C QI for Task 38 [CRITICAL],CRITICAL,Product C,138,Quality Team 2,2025-08-28 15:30:00,2025-08-28 16:15:00,45,1,1.0,0.041666666666666664,48522.0,2nd,252
Product C_33,Production,Product C Task 33,🟢 Product C Task 33 [FLEXIBLE],FLEXIBLE,Product C,33,Mechanic Team 2,2025-08-28 15:30:00,2025-08-28 15:50:00,20,1,167.16666666666666,6.965277777777778,47981.0,2nd,253
Product A_QI_158,Quality Inspection,Product A QI for Task 58,🟢 Product A QI for Task 58 [FLEXIBLE],FLEXIBLE,Product A,158,Quality Team 5,2025-08-28 15:30:00,2025-08-28 16:15:00,45,1,190.25,7.927083333333333,49552.0,2nd,254
Product C_QI_158,Quality Inspection,Product C QI for Task 58,🟢 Product C QI for Task 58 [FLEXIBLE],FLEXIBLE,Product C,158,Quality Team 5,2025-08-28 15:30:00,2025-08-28 16:15:00,45,1,262.25,10.927083333333334,49572.0,2nd,255
Product A_QI_148,Quality Inspection,Product A QI for Task 48,🔴 Product A QI for Task 48 [CRITICAL],CRITICAL,Product A,148,Quality Team 2,2025-08-28 16:30:00,2025-08-28 17:15:00,45,2,0.0,0.0,48190.0,2nd,256
Product C_QI_148,Quality Inspection,Product C QI for Task 48,🔴 Product C QI for Task 48 [CRITICAL],CRITICAL,Product C,148,Quality Team 2,2025-08-28 16:30:00,2025-08-28 17:15:00,45,2,0.0,0.0,48210.0,2nd,257
Product A_59,Production,Product A Task 59,🟢 Product A Task 59 [FLEXIBLE],FLEXIBLE,Product A,59,Mechanic Team 2,2025-08-28 17:15:00,2025-08-28 17:45:00,30,1,180.75,7.53125,49559.0,2nd,258
Product C_59,Production,Product C Task 59,🟢 Product C Task 59 [FLEXIBLE],FLEXIBLE,Product C,59,Mechanic Team 2,2025-08-28 17:15:00,2025-08-28 17:45:00,30,1,492.25,20.510416666666668,49579.0,2nd,259
Product B_24,Production,Product B Task 24,🔴 Product B Task 24 [CRITICAL],CRITICAL,Product B,24,Mechanic Team 3,2025-08-28 23:00:00,2025-08-29 01:00:00,120,3,0.0,0.0,46521.0,3rd,260
Product A_60,Production,Product A Task 60,🔴 Product A Task 60 [CRITICAL],CRITICAL,Product A,60,Mechanic Team 3,2025-08-28 23:00:00,2025-08-29 00:30:00,90,2,0.0,0.0,49022.0,3rd,261
Product A_35,Production,Product A Task 35,🔴 Product A Task 35 [CRITICAL],CRITICAL,Product A,35,Mechanic Team 3,2025-08-28 23:00:00,2025-08-28 23:50:00,50,1,0.16666666666666666,0.006944444444444444,48505.0,3rd,262
Product A_45,Production,Product A Task 45,🔴 Product A Task 45 [CRITICAL],CRITICAL,Product A,45,Mechanic Team 3,2025-08-28 23:00:00,2025-08-28 23:50:00,50,1,6.166666666666667,0.2569444444444445,48730.0,3rd,263
Product C_60,Production,Product C Task 60,🟡 Product C Task 60 [BUFFER],BUFFER,Product C,60,Mechanic Team 3,2025-08-28 23:00:00,2025-08-29 00:30:00,90,2,118.5,4.9375,49042.0,3rd,264
Product C_45,Production,Product C Task 45,🟢 Product C Task 45 [FLEXIBLE],FLEXIBLE,Product C,45,Mechanic Team 3,2025-08-28 23:00:00,2025-08-28 23:50:00,50,1,462.1666666666667,19.256944444444446,48750.0,3rd,265
Product D_QI_118,Quality Inspection,Product D QI for Task 18,🟢 Product D QI for Task 18 [FLEXIBLE],FLEXIBLE,Product D,118,Quality Team 3,2025-08-28 23:00:00,2025-08-28 23:45:00,45,2,510.25,21.260416666666668,47930.0,3rd,266
Product A_QI_135,Quality Inspection,Product A QI for Task 35,🔴 Product A QI for Task 35 [CRITICAL],CRITICAL,Product A,135,Quality Team 3,2025-08-29 00:00:00,2025-08-29 00:45:00,45,1,5.25,0.21875,48504.0,3rd,267
Product A_QI_160,Quality Inspection,Product A QI for Task 60,🟢 Product A QI for Task 60 [FLEXIBLE],FLEXIBLE,Product A,160,Quality Team 3,2025-08-29 00:30:00,2025-08-29 01:15:00,45,2,244.75,10.197916666666666,49021.0,3rd,268
Product B_QI_124,Quality Inspection,Product B QI for Task 24,🔴 Product B QI for Task 24 [CRITICAL],CRITICAL,Product B,124,Quality Team 3,2025-08-29 01:00:00,2025-08-29 01:45:00,45,2,4.25,0.17708333333333334,46520.0,3rd,269
LP_305,Late Part,Product D Late Part LP_305,🔴 Product D Late Part LP_305 [CRITICAL],CRITICAL,Product D,LP_305,Mechanic Team 4,2025-08-29 06:00:00,2025-08-29 09:00:00,180,2,0.0,0.0,-3090.0,1st,270
Product B_32,Production,Product B Task 32,🔴 Product B Task 32 [CRITICAL],CRITICAL,Product B,32,Mechanic Team 4,2025-08-29 06:00:00,2025-08-29 08:00:00,120,2,0.0,0.0,47346.0,1st,271
Product C_26,Production,Product C Task 26,🔴 Product C Task 26 [CRITICAL],CRITICAL,Product C,26,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 07:00:00,60,4,0.0,0.0,48223.0,1st,272
Product B_31,Production,Product B Task 31,🔴 Product B Task 31 [CRITICAL],CRITICAL,Product B,31,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 06:30:00,30,3,0.0,0.0,48564.0,1st,273
Product C_36,Production,Product C Task 36,🔴 Product C Task 36 [CRITICAL],CRITICAL,Product C,36,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 07:30:00,90,4,0.0,0.0,48742.0,1st,274
Product B_46,Production,Product B Task 46,🔴 Product B Task 46 [CRITICAL],CRITICAL,Product B,46,Mechanic Team 1,2025-08-29 06:00:00,2025-08-29 07:00:00,60,1,7.5,0.3125,49083.0,1st,275
Product A_54,Production,Product A Task 54,🟢 Product A Task 54 [FLEXIBLE],FLEXIBLE,Product A,54,Mechanic Team 4,2025-08-29 06:00:00,2025-08-29 07:00:00,60,3,176.25,7.34375,49103.0,1st,276
Product C_QI_136,Quality Inspection,Product C QI for Task 36,🔴 Product C QI for Task 36 [CRITICAL],CRITICAL,Product C,136,Quality Team 1,2025-08-29 07:30:00,2025-08-29 08:15:00,45,2,6.25,0.2604166666666667,48741.0,1st,277
Product B_QI_132,Quality Inspection,Product B QI for Task 32,🔴 Product B QI for Task 32 [CRITICAL],CRITICAL,Product B,132,Quality Team 4,2025-08-29 08:00:00,2025-08-29 08:45:00,45,2,0.0,0.0,47345.0,1st,278
Product B_47,Production,Product B Task 47,🔴 Product B Task 47 [CRITICAL],CRITICAL,Product B,47,Mechanic Team 4,2025-08-29 08:45:00,2025-08-29 09:25:00,40,1,0.08333333333333333,0.003472222222222222,49112.0,1st,279
Product D_15,Production,Product D Task 15,🔴 Product D Task 15 [CRITICAL],CRITICAL,Product D,15,Mechanic Team 4,2025-08-29 09:00:00,2025-08-29 09:40:00,40,1,0.08333333333333333,0.003472222222222222,46997.0,1st,280
Product B_QI_147,Quality Inspection,Product B QI for Task 47,🔴 Product B QI for Task 47 [CRITICAL],CRITICAL,Product B,147,Quality Team 4,2025-08-29 09:30:00,2025-08-29 10:15:00,45,1,4.25,0.17708333333333334,49111.0,1st,281
Product D_QI_115,Quality Inspection,Product D QI for Task 15,🔴 Product D QI for Task 15 [CRITICAL],CRITICAL,Product D,115,Quality Team 4,2025-08-29 09:45:00,2025-08-29 10:30:00,45,1,0.0,0.0,46996.0,1st,282
Product D_31,Production,Product D Task 31,🟢 Product D Task 31 [FLEXIBLE],FLEXIBLE,Product D,31,Mechanic Team 1,2025-08-29 10:00:00,2025-08-29 10:30:00,30,3,571.5,23.8125,48624.0,1st,283
Product B_48,Production,Product B Task 48,🔴 Product B Task 48 [CRITICAL],CRITICAL,Product B,48,Mechanic Team 2,2025-08-29 14:30:00,2025-08-29 16:30:00,120,1,0.0,0.0,48171.0,2nd,284
Product B_56,Production,Product B Task 56,🔴 Product B Task 56 [CRITICAL],CRITICAL,Product B,56,Mechanic Team 2,2025-08-29 14:30:00,2025-08-29 16:30:00,120,2,0.0,0.0,49371.0,2nd,285
Product B_58,Production,Product B Task 58,🔴 Product B Task 58 [CRITICAL],CRITICAL,Product B,58,Mechanic Team 5,2025-08-29 14:30:00,2025-08-29 15:30:00,60,2,0.0,0.0,49533.0,2nd,286
Product C_56,Production,Product C Task 56,🟡 Product C Task 56 [BUFFER],BUFFER,Product C,56,Mechanic Team 2,2025-08-29 14:30:00,2025-08-29 16:30:00,120,2,94.0,3.9166666666666665,49411.0,2nd,287
Product A_QI_156,Quality Inspection,Product A QI for Task 56,🟢 Product A QI for Task 56 [FLEXIBLE],FLEXIBLE,Product A,156,Quality Team 2,2025-08-29 14:30:00,2025-08-29 15:15:00,45,2,158.75,6.614583333333333,49390.0,2nd,288
Product A_53,Production,Product A Task 53,🟢 Product A Task 53 [FLEXIBLE],FLEXIBLE,Product A,53,Mechanic Team 2,2025-08-29 14:30:00,2025-08-29 15:10:00,40,2,159.33333333333334,6.638888888888889,48982.0,2nd,289
Product B_QI_158,Quality Inspection,Product B QI for Task 58,🟢 Product B QI for Task 58 [FLEXIBLE],FLEXIBLE,Product B,158,Quality Team 5,2025-08-29 15:30:00,2025-08-29 16:15:00,45,1,166.25,6.927083333333333,49532.0,2nd,290
Product B_QI_148,Quality Inspection,Product B QI for Task 48,🔴 Product B QI for Task 48 [CRITICAL],CRITICAL,Product B,148,Quality Team 2,2025-08-29 16:30:00,2025-08-29 17:15:00,45,2,0.0,0.0,48170.0,2nd,291
Product B_QI_156,Quality Inspection,Product B QI for Task 56,🟢 Product B QI for Task 56 [FLEXIBLE],FLEXIBLE,Product B,156,Quality Team 2,2025-08-29 16:30:00,2025-08-29 17:15:00,45,2,156.75,6.53125,49370.0,2nd,292
Product B_59,Production,Product B Task 59,🟢 Product B Task 59 [FLEXIBLE],FLEXIBLE,Product B,59,Mechanic Team 2,2025-08-29 17:15:00,2025-08-29 17:45:00,30,1,156.75,6.53125,49539.0,2nd,293
Product B_45,Production,Product B Task 45,🟡 Product B Task 45 [BUFFER],BUFFER,Product B,45,Mechanic Team 3,2025-08-29 23:00:00,2025-08-29 23:50:00,50,1,78.16666666666667,3.2569444444444446,48710.0,3rd,294
Product B_60,Production,Product B Task 60,🟡 Product B Task 60 [BUFFER],BUFFER,Product B,60,Mechanic Team 3,2025-08-29 23:00:00,2025-08-30 00:30:00,90,2,94.5,3.9375,49002.0,3rd,295
Product B_30,Production,Product B Task 30,🟡 Product B Task 30 [BUFFER],BUFFER,Product B,30,Mechanic Team 3,2025-08-29 23:00:00,2025-08-30 00:00:00,60,4,95.0,3.9583333333333335,47358.0,3rd,296
LP_301,Late Part,Product E Late Part LP_301,🔴 Product E Late Part LP_301 [CRITICAL],CRITICAL,Product E,LP_301,Mechanic Team 1,2025-09-02 06:00:00,2025-09-02 08:00:00,120,2,0.0,0.0,-3070.0,1st,297
Product B_54,Production,Product B Task 54,🟡 Product B Task 54 [BUFFER],BUFFER,Product B,54,Mechanic Team 4,2025-09-02 06:00:00,2025-09-02 07:00:00,60,3,80.25,3.34375,49083.0,1st,298
Product E_2,Production,Product E Task 2,🔴 Product E Task 2 [CRITICAL],CRITICAL,Product E,2,Mechanic Team 1,2025-09-02 08:00:00,2025-09-02 09:00:00,60,2,0.0,0.0,44833.0,1st,299
Product E_4,Production,Product E Task 4,🔴 Product E Task 4 [CRITICAL],CRITICAL,Product E,4,Mechanic Team 1,2025-09-02 09:00:00,2025-09-02 11:00:00,120,3,0.0,0.0,45121.0,1st,300
Product E_QI_104,Quality Inspection,Product E QI for Task 4,🔴 Product E QI for Task 4 [CRITICAL],CRITICAL,Product E,104,Quality Team 1,2025-09-02 11:00:00,2025-09-02 11:45:00,45,2,0.0,0.0,45120.0,1st,301
Product E_CC_602,Customer,Product E Task CC_602,🔴 Product E Task CC_602 [CRITICAL],CRITICAL,Product E,CC_602,Customer Team 1,2025-09-02 11:45:00,2025-09-02 12:30:00,45,1,10.5,0.4375,45961.0,1st,302
Product B_55,Production,Product B Task 55,🔴 Product B Task 55 [CRITICAL],CRITICAL,Product B,55,Mechanic Team 2,2025-09-02 14:30:00,2025-09-02 15:20:00,50,4,0.16666666666666666,0.006944444444444444,49585.0,2nd,303
Product B_53,Production,Product B Task 53,🟡 Product B Task 53 [BUFFER],BUFFER,Product B,53,Mechanic Team 2,2025-09-02 14:30:00,2025-09-02 15:10:00,40,2,63.333333333333336,2.638888888888889,48962.0,2nd,304
Product C_QI_156,Quality Inspection,Product C QI for Task 56,🟢 Product C QI for Task 56 [FLEXIBLE],FLEXIBLE,Product C,156,Quality Team 2,2025-09-02 14:30:00,2025-09-02 15:15:00,45,2,134.75,5.614583333333333,49410.0,2nd,305
Product B_QI_155,Quality Inspection,Product B QI for Task 55,🟡 Product B QI for Task 55 [BUFFER],BUFFER,Product B,155,Quality Team 2,2025-09-02 15:30:00,2025-09-02 16:15:00,45,1,54.75,2.28125,49584.0,2nd,306
Product E_6,Production,Product E Task 6,🔴 Product E Task 6 [CRITICAL],CRITICAL,Product E,6,Mechanic Team 3,2025-09-02 23:00:00,2025-09-03 00:30:00,90,2,0.0,0.0,45202.0,3rd,307
Product A_30,Production,Product A Task 30,🔴 Product A Task 30 [CRITICAL],CRITICAL,Product A,30,Mechanic Team 3,2025-09-02 23:00:00,2025-09-03 00:00:00,60,4,0.0,0.0,47378.0,3rd,308
Product E_9,Production,Product E Task 9,🔴 Product E Task 9 [CRITICAL],CRITICAL,Product E,9,Mechanic Team 3,2025-09-02 23:00:00,2025-09-02 23:50:00,50,1,14.666666666666666,0.611111111111111,47735.0,3rd,309
Product B_QI_130,Quality Inspection,Product B QI for Task 30,🔴 Product B QI for Task 30 [CRITICAL],CRITICAL,Product B,130,Quality Team 3,2025-09-02 23:00:00,2025-09-02 23:45:00,45,1,14.75,0.6145833333333334,47357.0,3rd,310
Product B_QI_160,Quality Inspection,Product B QI for Task 60,🟢 Product B QI for Task 60 [FLEXIBLE],FLEXIBLE,Product B,160,Quality Team 3,2025-09-02 23:00:00,2025-09-02 23:45:00,45,2,126.25,5.260416666666667,49001.0,3rd,311
Product C_QI_160,Quality Inspection,Product C QI for Task 60,🟢 Product C QI for Task 60 [FLEXIBLE],FLEXIBLE,Product C,160,Quality Team 3,2025-09-02 23:00:00,2025-09-02 23:45:00,45,2,366.25,15.260416666666666,49041.0,3rd,312
Product A_QI_130,Quality Inspection,Product A QI for Task 30,🔴 Product A QI for Task 30 [CRITICAL],CRITICAL,Product A,130,Quality Team 3,2025-09-03 00:00:00,2025-09-03 00:45:00,45,1,13.75,0.5729166666666666,47377.0,3rd,313
Product E_QI_106,Quality Inspection,Product E QI for Task 6,🔴 Product E QI for Task 6 [CRITICAL],CRITICAL,Product E,106,Quality Team 3,2025-09-03 00:30:00,2025-09-03 01:15:00,45,1,0.0,0.0,45201.0,3rd,314
Product E_CC_603,Customer,Product E Task CC_603,🔴 Product E Task CC_603 [CRITICAL],CRITICAL,Product E,CC_603,Customer Team 3,2025-09-03 01:15:00,2025-09-03 02:00:00,45,1,0.0,0.0,45886.0,3rd,315
Product E_12,Production,Product E Task 12,🔴 Product E Task 12 [CRITICAL],CRITICAL,Product E,12,Mechanic Team 3,2025-09-03 02:00:00,2025-09-03 03:00:00,60,4,0.0,0.0,46108.0,3rd,316
Product E_QI_112,Quality Inspection,Product E QI for Task 12,🔴 Product E QI for Task 12 [CRITICAL],CRITICAL,Product E,112,Quality Team 3,2025-09-03 03:00:00,2025-09-03 03:45:00,45,1,0.0,0.0,46107.0,3rd,317
Product E_24,Production,Product E Task 24,🔴 Product E Task 24 [CRITICAL],CRITICAL,Product E,24,Mechanic Team 3,2025-09-03 03:45:00,2025-09-03 05:45:00,120,3,41.25,1.71875,46621.0,3rd,318
Product E_13,Production,Product E Task 13,🟢 Product E Task 13 [FLEXIBLE],FLEXIBLE,Product E,13,Mechanic Team 4,2025-09-03 06:00:00,2025-09-03 06:30:00,30,1,145.75,6.072916666666667,48114.0,1st,319
Product B_43,Production,Product B Task 43,🔴 Product B Task 43 [CRITICAL],CRITICAL,Product B,43,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:00:00,30,1,0.0,0.0,47889.0,2nd,320
Product A_43,Production,Product A Task 43,🔴 Product A Task 43 [CRITICAL],CRITICAL,Product A,43,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:00:00,30,1,0.0,0.0,47909.0,2nd,321
Product B_44,Production,Product B Task 44,🔴 Product B Task 44 [CRITICAL],CRITICAL,Product B,44,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 16:00:00,90,1,0.0,0.0,48027.0,2nd,322
Product A_44,Production,Product A Task 44,🔴 Product A Task 44 [CRITICAL],CRITICAL,Product A,44,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 16:00:00,90,1,0.0,0.0,48047.0,2nd,323
Product A_55,Production,Product A Task 55,🔴 Product A Task 55 [CRITICAL],CRITICAL,Product A,55,Mechanic Team 2,2025-09-03 14:30:00,2025-09-03 15:20:00,50,4,0.16666666666666666,0.006944444444444444,49605.0,2nd,324
Product E_19,Production,Product E Task 19,🟢 Product E Task 19 [FLEXIBLE],FLEXIBLE,Product E,19,Mechanic Team 5,2025-09-03 14:30:00,2025-09-03 14:50:00,20,2,143.66666666666666,5.986111111111111,48491.0,2nd,325
Product B_49,Production,Product B Task 49,🔴 Product B Task 49 [CRITICAL],CRITICAL,Product B,49,Mechanic Team 5,2025-09-03 15:00:00,2025-09-03 15:20:00,20,2,0.0,0.0,48766.0,2nd,326
Product A_49,Production,Product A Task 49,🔴 Product A Task 49 [CRITICAL],CRITICAL,Product A,49,Mechanic Team 5,2025-09-03 15:00:00,2025-09-03 15:20:00,20,2,0.0,0.0,48786.0,2nd,327
Product B_62,Production,Product B Task 62,🔴 Product B Task 62 [CRITICAL],CRITICAL,Product B,62,Mechanic Team 2,2025-09-03 15:00:00,2025-09-03 16:00:00,60,2,0.0,0.0,48858.0,2nd,328
Product A_62,Production,Product A Task 62,🔴 Product A Task 62 [CRITICAL],CRITICAL,Product A,62,Mechanic Team 2,2025-09-03 15:00:00,2025-09-03 16:00:00,60,2,0.0,0.0,48878.0,2nd,329
Product A_QI_155,Quality Inspection,Product A QI for Task 55,🔴 Product A QI for Task 55 [CRITICAL],CRITICAL,Product A,155,Quality Team 2,2025-09-03 15:30:00,2025-09-03 16:15:00,45,1,30.75,1.28125,49604.0,2nd,330
Product B_QI_144,Quality Inspection,Product B QI for Task 44,🔴 Product B QI for Task 44 [CRITICAL],CRITICAL,Product B,144,Quality Team 5,2025-09-03 16:00:00,2025-09-03 16:45:00,45,2,0.0,0.0,48026.0,2nd,331
Product A_QI_144,Quality Inspection,Product A QI for Task 44,🔴 Product A QI for Task 44 [CRITICAL],CRITICAL,Product A,144,Quality Team 5,2025-09-03 16:00:00,2025-09-03 16:45:00,45,2,0.0,0.0,48046.0,2nd,332
Product B_QI_162,Quality Inspection,Product B QI for Task 62,🔴 Product B QI for Task 62 [CRITICAL],CRITICAL,Product B,162,Quality Team 2,2025-09-03 16:00:00,2025-09-03 16:45:00,45,1,14.0,0.5833333333333334,48857.0,2nd,333
Product A_QI_162,Quality Inspection,Product A QI for Task 62,🔴 Product A QI for Task 62 [CRITICAL],CRITICAL,Product A,162,Quality Team 2,2025-09-03 16:00:00,2025-09-03 16:45:00,45,1,14.0,0.5833333333333334,48877.0,2nd,334
Product B_51,Production,Product B Task 51,🔴 Product B Task 51 [CRITICAL],CRITICAL,Product B,51,Mechanic Team 2,2025-09-03 16:45:00,2025-09-03 17:15:00,30,2,21.25,0.8854166666666666,49764.0,2nd,335
Product A_51,Production,Product A Task 51,🔴 Product A Task 51 [CRITICAL],CRITICAL,Product A,51,Mechanic Team 2,2025-09-03 16:45:00,2025-09-03 17:15:00,30,2,21.25,0.8854166666666666,49784.0,2nd,336
LP_302,Late Part,Product E Late Part LP_302,🔴 Product E Late Part LP_302 [CRITICAL],CRITICAL,Product E,LP_302,Mechanic Team 3,2025-09-03 23:00:00,2025-09-04 00:30:00,90,1,0.0,0.0,-3040.0,3rd,337
Product C_30,Production,Product C Task 30,🔴 Product C Task 30 [CRITICAL],CRITICAL,Product C,30,Mechanic Team 3,2025-09-03 23:00:00,2025-09-04 00:00:00,60,4,0.0,0.0,47398.0,3rd,338
Product C_QI_130,Quality Inspection,Product C QI for Task 30,🔴 Product C QI for Task 30 [CRITICAL],CRITICAL,Product C,130,Quality Team 3,2025-09-04 00:00:00,2025-09-04 00:45:00,45,1,13.75,0.5729166666666666,47397.0,3rd,339
Product E_18,Production,Product E Task 18,🔴 Product E Task 18 [CRITICAL],CRITICAL,Product E,18,Mechanic Team 3,2025-09-04 00:30:00,2025-09-04 02:30:00,120,1,0.0,0.0,47971.0,3rd,340
Product E_QI_118,Quality Inspection,Product E QI for Task 18,🟢 Product E QI for Task 18 [FLEXIBLE],FLEXIBLE,Product E,118,Quality Team 3,2025-09-04 02:30:00,2025-09-04 03:15:00,45,2,126.25,5.260416666666667,47970.0,3rd,341
Product B_52,Production,Product B Task 52,🔴 Product B Task 52 [CRITICAL],CRITICAL,Product B,52,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 07:30:00,90,1,0.0,0.0,48702.0,1st,342
Product A_52,Production,Product A Task 52,🔴 Product A Task 52 [CRITICAL],CRITICAL,Product A,52,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 07:30:00,90,1,0.0,0.0,48722.0,1st,343
Product B_61,Production,Product B Task 61,🔴 Product B Task 61 [CRITICAL],CRITICAL,Product B,61,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 06:40:00,40,3,7.833333333333333,0.3263888888888889,49712.0,1st,344
Product A_61,Production,Product A Task 61,🔴 Product A Task 61 [CRITICAL],CRITICAL,Product A,61,Mechanic Team 1,2025-09-04 06:00:00,2025-09-04 06:40:00,40,3,7.833333333333333,0.3263888888888889,49732.0,1st,345
Product B_68,Production,Product B Task 68,🔴 Product B Task 68 [CRITICAL],CRITICAL,Product B,68,Mechanic Team 1,2025-09-04 06:45:00,2025-09-04 08:15:00,90,1,0.0,0.0,49377.0,1st,346
Product A_68,Production,Product A Task 68,🔴 Product A Task 68 [CRITICAL],CRITICAL,Product A,68,Mechanic Team 1,2025-09-04 06:45:00,2025-09-04 08:15:00,90,1,0.0,0.0,49397.0,1st,347
Product B_QI_152,Quality Inspection,Product B QI for Task 52,🔴 Product B QI for Task 52 [CRITICAL],CRITICAL,Product B,152,Quality Team 1,2025-09-04 07:30:00,2025-09-04 08:15:00,45,2,0.0,0.0,48701.0,1st,348
Product A_QI_152,Quality Inspection,Product A QI for Task 52,🔴 Product A QI for Task 52 [CRITICAL],CRITICAL,Product A,152,Quality Team 1,2025-09-04 07:30:00,2025-09-04 08:15:00,45,2,0.0,0.0,48721.0,1st,349
Product B_QI_168,Quality Inspection,Product B QI for Task 68,🔴 Product B QI for Task 68 [CRITICAL],CRITICAL,Product B,168,Quality Team 1,2025-09-04 08:15:00,2025-09-04 09:00:00,45,2,29.5,1.2291666666666667,49376.0,1st,350
Product A_QI_168,Quality Inspection,Product A QI for Task 68,🔴 Product A QI for Task 68 [CRITICAL],CRITICAL,Product A,168,Quality Team 1,2025-09-04 08:15:00,2025-09-04 09:00:00,45,2,29.5,1.2291666666666667,49396.0,1st,351
Product C_43,Production,Product C Task 43,🔴 Product C Task 43 [CRITICAL],CRITICAL,Product C,43,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:00:00,30,1,0.0,0.0,47929.0,2nd,352
Product C_44,Production,Product C Task 44,🔴 Product C Task 44 [CRITICAL],CRITICAL,Product C,44,Mechanic Team 5,2025-09-04 14:30:00,2025-09-04 16:00:00,90,1,0.0,0.0,48067.0,2nd,353
Product C_55,Production,Product C Task 55,🔴 Product C Task 55 [CRITICAL],CRITICAL,Product C,55,Mechanic Team 2,2025-09-04 14:30:00,2025-09-04 15:20:00,50,4,0.16666666666666666,0.006944444444444444,49625.0,2nd,354
Product B_65,Production,Product B Task 65,🔴 Product B Task 65 [CRITICAL],CRITICAL,Product B,65,Mechanic Team 5,2025-09-04 14:30:00,2025-09-04 14:50:00,20,1,8.166666666666666,0.34027777777777773,49966.0,2nd,355
Product A_65,Production,Product A Task 65,🔴 Product A Task 65 [CRITICAL],CRITICAL,Product A,65,Mechanic Team 5,2025-09-04 14:30:00,2025-09-04 14:50:00,20,1,8.166666666666666,0.34027777777777773,49986.0,2nd,356
